Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,RICELAND FOODS INC - SOY DIVISION,1002894,1200 NORTH PARK AVENUE,34.511972,-91.539639,STUTTGART,ARKANSAS COUNTY,AR,72160,RICELAND FOODS INC (100%),42773,C
2023,ROBARDS PROCESSING - TYSON CHICKEN INC.,1005146,14660 HIGHWAY 41 SOUTH,37.656628,-87.51415,ROBARDS,HENDERSON COUNTY,KY,42452,TYSON FOODS INC (100%),62614,C
2023,ROHM AND HAAS CHEMICALS LLC,1002241,4300 CAMP GROUND ROAD,38.21078,-85.84149,LOUISVILLE,JEFFERSON COUNTY,KY,40216,DOW INC (100%),39962,C
2023,ROLLS-ROYCE CORPORATION  PLANT 5 & 8,1002607,2355 S TIBBS AVE.,39.7359,-86.2118,INDIANAPOLIS,MARION COUNTY,IN,46241,ROLLS-ROYCE NORTH AMERICA (USA) HOLDINGS CO (100%),8038,C
2023,ROQUETTE AMERICA INC,1001293,1003 S. 5TH ST.,40.3881,-91.398,KEOKUK,LEE COUNTY,IA,52632,ROQUETTE AMERICA INC (100%),351512,C
2023,ROSEBURG FOREST PRODUCTS - DILLARD,1004416,10599 OLD HIGHWAY 99 SOUTH,43.0896,-123.4144,DILLARD,DOUGLAS COUNTY,OR,97432,RLC INDUSTRIES CO (100%),7877,"C,TT"
2023,Red River Energy,1002909,47333 104th St,45.872608,-96.725109,Rosholt,ROBERTS COUNTY,SD,57260,RED RIVER ENERGY (100%),44450,C
2023,Resers Fine Foods Inc,1014653,5526 N Capitol Ave,46.278579,-119.08574,Pasco,FRANKLIN COUNTY,WA,99301,RESER'S FINE FOODS INC (100%),6718,C
2023,Resolute Forest Product - Coosa Pines Operation,1000305,17589 PLANT ROAD,33.3278,-86.3583,COOSA PINES,Talladega,AL,35044,RESOLUTE FP US INC (100%),154910,"AA,C,TT"
2023,Resolute Forest Products Calhoun Operation,1000311,5020 HWY 11 SOUTH,35.2964,-84.7569,CALHOUN,Mcminn,TN,37309,RESOLUTE FP US INC (100%),34640,"C,TT"
2023,Resonac Graphite America Inc.130130,1006006,478 RIDGE RD.,33.090278,-80.341667,RIDGEVILLE,DORCHESTER COUNTY,SC,29472,SHOWA DENKO CARBON INC (100%),47352,C
2023,"Riceland Foods, Inc. - Jonesboro Division",1013586,216 N. Gee Street,35.84595,-90.72574,Jonesboro,CRAIGHEAD COUNTY,AR,72401,RICELAND FOODS INC (100%),27782,C
2023,Ringneck Energy,1013622,901 Redwood Ave,44.69334,-100.062568,Onida,SULLY COUNTY,SD,57564,RING-NECK ENERGY & FEED LLC (100%),101614,C
2023,River Valley Ingredients - Forest,1002883,11634 HIGHWAY 80 WEST,32.362972,-89.539806,FOREST,SCOTT COUNTY,MS,39074,TYSON FOODS INC (100%),67683,"C,II"
2023,River Valley Ingredients - Texarkana,1005746,5465 Miller County Road 64,33.532806,-93.812694,TEXARKANA,MILLER COUNTY,AR,71854,TYSON FOODS INC (100%),38826,"C,II"
2023,Riviana Foods,1005655,2314 S. Lauderdale Street,35.08368,-90.04458,Memphis,SHELBY COUNTY,TN,38106,RIVIANA FOODS INC (100%),44821,C
2023,Robinson Refinery,1000099,400 S. Marathon Avenue,39,-87.7222,Robinson,Crawford,IL,62454,MARATHON PETROLEUM CORP (100%),1826459,"C,MM,Y"
2023,Rolls-Royce Stennis Outdoor Test Facility,1011113,H1 Test Site-Bldg. 5002,30.38,-89.61,Stennis Space Center,HANCOCK COUNTY,MS,39529,ROLLS-ROYCE NORTH AMERICA (USA) HOLDINGS CO (100%),2905,C
2023,Roseburg Forest Products - El Dorado MDF,1013539,1165 Del-Tin Highway,33.17823,-92.74815,El Dorado,UNION COUNTY,AR,71730,RLC INDUSTRIES CO (100%),96855,C
2023,S D WARREN CO,1005123,89 CUMBERLAND STREET,43.686198,-70.347403,WESTBROOK,CUMBERLAND COUNTY,ME,4092,SAPPI NORTH AMERICA INC (100%),13352,C
2023,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",1007511,1 LEXAN LN,37.9072,-87.9271,MOUNT VERNON,POSEY COUNTY,IN,47620,SABIC US HOLDINGS LP (100%),557715,C
2023,SABIC Innovative Plastics US LLC,1003842,2148 NORTH 2753RD ROAD,41.334533,-88.755775,OTTAWA,LASALLE COUNTY,IL,61350,SABIC US HOLDINGS LP (100%),22121,C
2023,SABINE RIVER OPERATIONS,1003382,3055 FARM RD. 1006,30.054796,-93.753863,ORANGE,ORANGE COUNTY,TX,77631,DOW INC (100%),908296,"C,X"
2023,SAN FRANCISCO REFINERY AT RODEO,1006395,1380 SAN PABLO AVENUE,38.0436,-122.2532,RODEO,CONTRA COSTA COUNTY,CA,94572,PHILLIPS 66 (100%),1034931,"C,MM,P,Y"
2023,SAN JOAQUIN REFINING CO INC,1002565,3500 SHELL STREET,35.39511,-119.04652,BAKERSFIELD,KERN COUNTY,CA,93308,SAN JOAQUIN REFINING CO INC (100%),86935,"C,MM,P,Y"
2023,SANIMAX USA LLC,1000360,2099 BADGERLAND DRIVE,44.53556,-88.08267,GREEN BAY,BROWN COUNTY,WI,54303,SANIMAX CORP (100%),28167,C
2023,SANTEE PRINT WORKS INCORPORATED,1005086,19 PROGRESS ST.,33.919897,-80.319677,SUMTER,SUMTER COUNTY,SC,29153,SANTEE PRINT WORKS INC (100%),14984,C
2023,SAPPI CLOQUET LLC,1001995,2201 AVENUE B,46.7239,-92.4316,CLOQUET,CARLTON COUNTY,MN,55720,SAPPI NORTH AMERICA INC (100%),176950,"AA,C,TT"
2023,SAPUTO CHEESE USA INC,1002230,800 EAST PAIGE AVENUE,36.1821,-119.33512,TULARE,TULARE COUNTY,CA,93274,SAPUTO CHEESE USA INC (100%),61020,C
2023,SAPUTO CHEESE USA INC,1006847,N3545 CTH EE,43.616667,-88.716667,WAUPUN,DODGE COUNTY,WI,53963,SAPUTO CHEESE USA INC (100%),38558,C
2023,SAVANNAH SUGAR REFINERY,1001882,201 OXNARD DRIVE,32.14389,-81.14666,PORT WENTWORTH,CHATHAM COUNTY,GA,31407,LOUIS DREYFUS CO (100%),138897,C
2023,SCA Tissue,1004113,One River St.,43.30467,-73.63885,South Glens Falls,SARATOGA COUNTY,NY,12803,ESSITY NORTH AMERICA INC (100%),18507,C
2023,SENSIENT NATURAL INGREDIENTS LLC,1004262,9984 WEST WALNUT AVENUE,37.389395,-120.667617,LIVINGSTON,MERCED COUNTY,CA,95334,SENSIENT TECHNOLOGIES CORP (100%),58632,C
2023,SHAW INDUSTRIES GROUP INC PLANT 4,1005580,2225 SOUTH HAMILTON STREET EXTENSION,34.71917,-84.9672,DALTON,WHITFIELD COUNTY,GA,30720,BERKSHIRE HATHAWAY INC (100%),33094,C
2023,SHAW INDUSTRIES GROUP INC. P LANT 8S,1007876,4401 SAINT ANDREWS ROAD,34.047217,-81.151326,COLUMBIA,LEXINGTON COUNTY,SC,29210,BERKSHIRE HATHAWAY INC (100%),75900,C
2023,SHELL CHEMICAL CO - GEISMAR PLANT,1001936,7594 HIGHWAY 75,30.184161,-90.992889,GEISMAR,ASCENSION PARISH,LA,70734,SHELL PETROLEUM INC (100%),1069814,"C,X"
2023,SHINTECH INCORPORATED,1006453,5618 HIGHWAY 332 EAST,28.993626,-95.357721,FREEPORT,BRAZORIA COUNTY,TX,77541,SHINTECH INC (100%),119146,C
2023,SHINTECH LOUISIANA LLC - ADDIS PLANT A,1004767,9750 LA Highway 1 South,30.325882,-91.261732,ADDIS,WEST BATON ROUGE PARISH,LA,70710,CK TECHNOLOGIES INC (100%),65015,C
2023,SHINTECH PLAQUEMINE PLANT,1004867,"26270 HIGHWAY 405, RIVER ROAD SOUTH",30.2594,-91.1737,PLAQUEMINE,IBERVILLE PARISH,LA,70764,CK TECHNOLOGIES INC (100%),1050986,"C,X"
2023,SHOW ME ETHANOL,1002124,26530 E HWY 24,39.364556,-93.450083,CARROLLTON,CARROLL COUNTY,MO,64633,SHOW ME ETHANOL LLC (100%),109314,C
2023,SHPP US LLC,1004263,1 NORYL AVENUE,42.575416,-73.853563,SELKIRK,ALBANY COUNTY,NY,12158,SABIC US HOLDINGS LP (100%),120792,C
2023,SI GROUP INC /ROTT JCT FAC,1003966,1000 MAIN STREET,42.860644,-74.025053,ROTTERDAM JUNCTION,SCHENECTADY COUNTY,NY,12150,SI GROUP USA HOLDINGS (USHA) CORP (100%),27614,C
2023,SIDNEY SUGARS INCORPORATED,1005119,35140 County Road 125,47.717982,-104.133164,SIDNEY,RICHLAND COUNTY,MT,59270,AMERICAN CRYSTAL SUGAR CO (100%),2690,C
2023,SIKORSKY AIRCRAFT HEADQUARTERS,1002437,6900 MAIN ST.,41.249297,-73.089897,STRATFORD,FAIRFIELD COUNTY,CT,6615,LOCKHEED MARTIN CORP (100%),52376,C
2023,"SILVER EAGLE REFINING, INCORPORATED",1009291,2990 COUNTY ROAD 180,41.2616,-110.807,EVANSTON,UINTA COUNTY,WY,82930,THE INTERNATIONAL GROUP INC (100%),16299,"C,MM,Y"
2023,SIMMONS FOODS INC-SOUTHWEST CITY,1004194,10700 HIGHWAY 43 NORTH,36.543164,-94.583079,SOUTH WEST CITY,MCDONALD COUNTY,MO,64863,SIMMONS PREPARED FOODS INC (100%),69711,"C,II"
2023,SIMPLOT PHOSPHATES,1003087,515 S HWY 430,41.53841,-109.12746,ROCK SPRINGS,SWEETWATER COUNTY,WY,82901,JR SIMPLOT CO (100%),473444,"C,G,Z"
2023,SINCLAIR CASPER REFINING COMPANY,1007218,5700 EAST HIGHWAY 20/26,42.8605,-106.2425,CASPER,NATRONA COUNTY,WY,82609,HF SINCLAIR CORP (100%),264698,"C,MM,Y"
2023,SIOUXLAND ENERGY COOPERATIVE,1002809,3890 GARFIELD AVENUE,43.08446,-96.23038,SIOUX CENTER,SIOUX COUNTY,IA,51250,SIOUXLAND ENERGY COOPERATIVE (100%),87511,C
2023,"SIOUXLAND ETHANOL, LLC",1005683,1501 KNOX BOULEVARD,42.45924,-96.5995,JACKSON,DAKOTA COUNTY,NE,68743,SIOUXLAND ETHANOL LLC (100%),105130,C
2023,SK Battery America,1014548,1760 Steve Reynolds Industrial Parkway,34.23594684,-83.48485076,Commerce,,GA,30529,SK BATTERY AMERICA (100%),57619,C
2023,SMITHFIELD FARMLAND CORP-MONMOUTH,1012111,1220 N 6TH STREET,40.92801,-90.64194,MONMOUTH,WARREN COUNTY,IL,61462,SMITHFIELD FOODS INC (100%),30838,C
2023,SMITHFIELD FRESH MEATS CORP - MILAN,1011725,22123 HIGHWAY 5,40.218922,-93.121535,MILAN,SULLIVAN COUNTY,MO,63556,SMITHFIELD FOODS INC (100%),25287,"C,II"
2023,SMITHFIELD FRESH MEATS CORP-DENISON,1005415,800 INDUSTRIAL DRIVE,42.02579,-95.36125,DENISON,CRAWFORD COUNTY,IA,51442,SMITHFIELD FOODS INC (100%),27755,"C,II"
2023,SMITHFIELD FRESH MEATS CORP-SMITHFIELD,1004116,601 NORTH CHURCH STREET,36.994912,-76.629501,SMITHFIELD,ISLE OF WIGHT COUNTY,VA,23430,SMITHFIELD FOODS INC (100%),7661,"C,II"
2023,SOLAE CO GIBSON,1002614,124 SOUTH ROUTE 47,40.611184,-88.181952,GIBSON CITY,FORD COUNTY,IL,60936,INTERNATIONAL FLAVORS & FRAGRANCES INC (100%),29575,C
2023,SOLAR TURBINES INCORPORATED,1002317,4200 RUFFIN ROAD,32.81903,-117.1261,SAN DIEGO,SAN DIEGO COUNTY,CA,92123,CATERPILLAR INC (100%),34341,C
2023,SOLUTIA INC - INDIAN ORCHARD PLANT,1002299,730 WORCESTER STREET,42.154981,-72.526419,SPRINGFIELD,HAMPDEN COUNTY,MA,1151,EASTMAN CHEMICAL CO (100%),59347,C
2023,SOLVAY CHEMICALS INC,1005156,3500 INDUSTRIAL WAY,46.136952,-122.982513,LONGVIEW,COWLITZ COUNTY,WA,98632,SOLVAY HOLDING INC (100%),50068,P
2023,"SOLVAY SPECIALTY POLYMERS USA, LLC",1001748,3702 CLANTON ROAD,33.368108,-82.010626,AUGUSTA,RICHMOND COUNTY,GA,30906,SOLVAY HOLDING INC (100%),51567,C
2023,"SOLVAY SPECIALTY POLYMERS USA, LLC",1002925,10 LEONARD LN,39.845474,-75.209486,THOROFARE,GLOUCESTER COUNTY,NJ,8086,SOLVAY HOLDING INC (100%),8378,"C,OO"
2023,SOLVAY Specialty Polymers USA - LLC,1011974,600 Spur 119 North,35.701511,-101.355111,Borger,HUTCHINSON COUNTY,TX,79007,SOLVAY HOLDING INC (100%),25385,C
2023,SONOCO - NEWPORT,1002861,766 INDUSTRIAL ROAD,36.01745,-83.20576,NEWPORT,COCKE COUNTY,TN,37821,SONOCO PRODUCTS CO (100%),30003,C
2023,SONOCO PRODUCTS COMPANY - CHATTANOOGA MILL,1007804,701 MANUFACTURERS ROAD,35.061315,-85.323309,CHATTANOOGA,HAMILTON COUNTY,TN,37405,WESTROCK CO (100%),38523,C
2023,SOUTH DAKOTA SOYBEAN PROCESSORS,1006874,100 CASPIAN AVENUE,44.324969,-96.905892,VOLGA,BROOKINGS COUNTY,SD,57071,SOUTH DAKOTA SOYBEAN PROCESSORS LLC (100%),39855,C
2023,SOUTHWEST IOWA RENEWABLE ENERGY,1001865,10868 189TH ST,41.17277,-95.8241,COUNCIL BLUFFS,POTTAWATTAMIE COUNTY,IA,51503,SOUTHWEST IOWA RENEWABLE ENERGY LLC (100%),145413,C
2023,SOUTHWIRE COMPANY,1003338,1 SOUTHWIRE DRIVE,33.564833,-85.071917,CARROLLTON,CARROLL COUNTY,GA,30119,SOUTHWIRE CO LLC (100%),28343,C
2023,"SP Fiber Technologies Southeast, LLC",1000240,709 PAPERMILL ROAD,32.504129,-82.844859,DUBLIN,LAURENS COUNTY,GA,31027,WESTROCK CO (100%),56255,"C,TT"
2023,SPARTAN STEEL COATING,1005418,3300 WOLVERINE DRIVE,41.95772,-83.35317,MONROE,MONROE COUNTY,MI,48162,Worthington Steel (52%); CLEVELAND-CLIFFS INC (48%),21172,C
2023,SPIRIT AEROSYSTEMS INC,1007114,3801 SOUTH OLIVER STREET,37.621665,-97.282695,WICHITA,SEDGWICK COUNTY,KS,67210,SPIRIT AEROSYSTEMS HOLDINGS INC (100%),100999,C
2023,ST PAPER LLC,1004083,106 E. CENTRAL AVE.,44.873593,-88.14389,OCONTO FALLS,OCONTO COUNTY,WI,54154,ST PAPER LLC (100%),32739,C
2023,ST Paper 1 LLC,1014845,100 N. Central Ave.,46.735748,-92.16159296,Duluth,,MN,55807,TAK INVESTMENT LLC (100%),32834,C
2023,ST Tissue - Franklin Facility,1013902,34050 Union Camp Drive,36.67816,-76.91079,Franklin,ISLE OF WIGHT COUNTY,VA,23851,TAK INVESTMENT LLC (100%),50069,C
2023,STANISLAUS FOOD PRODUCTS COMPANY,1007461,1202 D STREET,37.63617,-120.99151,MODESTO,STANISLAUS COUNTY,CA,95354,STANISLAUS FOOD PRODUCTS CO (100%),64791,C
2023,STARPET INCORPORATED,1001803,801 PINEVIEW ROAD,35.77262,-79.82243,ASHEBORO,RANDOLPH COUNTY,NC,27203,STARPET INC (100%),34534,C
2023,"STERLING ETHANOL, LLC",1006055,450 ANGUS AVENUE,40.6375,-103.190556,STERLING,LOGAN COUNTY,CO,80751,STERLING ETHANOL LLC (100%),54556,C
2023,STEVENS POINT MILL,1006193,707 ARLINGTON PL,44.51942,-89.58392,STEVENS POINT,PORTAGE COUNTY,WI,54481,PIXELLE SPECIALTY SOLUTIONS INC (100%),74419,C
2023,SUBARU of INDIANA AUTOMOTIVE INCORPORATED,1004155,5500 SR 38 E,40.378818,-86.792522,LAFAYETTE,TIPPECANOE COUNTY,IN,47905,SUBARU OF INDIANA AUTOMOTIVE INC (100%),49356,C
2023,"SUMITOMO RUBBER USA, LLC",1003427,10 SHERIDAN DRIVE,42.969,-78.918,TONAWANDA,ERIE COUNTY,NY,14150,SUMITOMO RUBBER USA LLC (100%),32666,C
2023,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,1007923,5801 BRIGHTON BLVD,39.803333,-104.945556,COMMERCE CITY,ADAMS COUNTY,CO,80022,SUNCOR ENERGY (USA) INC (100%),811958,"C,MM,P,Y"
2023,SWEENY REFINERY,1005992,8189 Old FM 524,29.070847,-95.750363,Old Ocean,BRAZORIA COUNTY,TX,77463,PHILLIPS 66 (100%),1967425,"C,MM,Y"
2023,SWIFT & CO,1007824,5950 Trails End Road,36.04927,-102.00131,CACTUS,MOORE COUNTY,TX,79013,JBA USA HOLDINGS LLC (100%),49298,"C,II"
2023,SWIFT BEEF CO,1007014,410 N. 200 W.,41.64415,-111.86086,HYRUM,CACHE COUNTY,UT,84319,JBA USA HOLDINGS LLC (100%),29942,C
2023,SWIFT BEEF COMPANY,1006722,555 S STUHR RD,40.92204,-98.3204,GRAND ISLAND,HALL COUNTY,NE,68801,JBA USA HOLDINGS LLC (100%),57110,"C,II"
2023,SWIFT PORK CO - WORTHINGTON,1005624,1700 HIGHWAY 60 NE,43.635005,-95.566372,WORTHINGTON,NOBLES COUNTY,MN,56187,JBA USA HOLDINGS LLC (100%),38306,C
2023,"Sanderson Farms, LLC",1010104,4039 River Ridge Rd,31.275,-90.374722,Summit,PIKE COUNTY,MS,39666,WAYNE-SANDERSON FARMS (100%),6050,"C,II"
2023,"Sandhills Renewable Energy, LLC",1002148,87590 HILLCREST RD,42.51899,-98.9596,ATKINSON,HOLT COUNTY,NE,68713,HUSKER AG LLC (100%),68479,C
2023,"Sappi North America, Inc. - Somerset Operations",1003048,1329 WATERVILLE ROAD,44.707585,-69.641313,SKOWHEGAN,SOMERSET COUNTY,ME,4976,SAPPI NORTH AMERICA INC (100%),257770,"AA,C,TT"
2023,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,1005823,2201 OLD SPANISH TRAIL,30.2588,-93.2937,WESTLAKE,CALCASIEU PARISH,LA,70669,SASOL USA CORP (100%),940881,"C,X"
2023,Schlosser Forge Company,1011475,11711 Arrow Route,34.09908,-117.54933,Rancho Cucamonga,SAN BERNARDINO COUNTY,CA,91730,HOWMET AEROSPACE INC (100%),22860,C
2023,Seaboard Foods Pork Processing Plant,1005686,2700 NE 28th Street,36.70724,-101.47763,Guymon,TEXAS COUNTY,OK,73942,SEABOARD CORP (100%),47145,"C,II"
2023,Seagrave Fire Apparatus LLC,1014136,105 E. 12th Street,44.61969,-88.75221,Clintonville,WAUPACA COUNTY,WI,54929,SEAGRAVE FIRE APPARATUS LLC (100%),2590,C
2023,"Sekisui Specialty Chemicals America, LLC - Pasadena",1003007,1423 Pasadena Freeway,29.716059,-95.189998,Pasadena,HARRIS COUNTY,TX,77506,SEKISUI AMERICA CORP (100%),16156,C
2023,"Seven Hills Paperboard, LLC",1011175,1801 Concord Turnpike,37.403741,-79.128076,Lynchburg,LYNCHBURG CITY,VA,24504,SAINT-GOBAIN CORP (100%),32734,C
2023,"Shaw Industries Group, Inc., Plant 80",1012646,2230 South Hamilton Street Ext,34.71719,-84.96726,Dalton,WHITFIELD COUNTY,GA,30720,BERKSHIRE HATHAWAY INC (100%),10519,C
2023,Shell Chemical Appalachia LLC,1013733,300 frankfort road,40.67159,-80.336312,monaca,BEAVER COUNTY,PA,15061,SHELL PETROLEUM INC (100%),723534,"C,D,DD,X"
2023,Shell Deer Park Chemical,1007002,5900 HIGHWAY 225 EAST,29.722222,-95.126944,DEER PARK,HARRIS COUNTY,TX,77536,SHELL USA (100%),523941,"C,X"
2023,Shell Rock Soy Processing,1014819,30340 220th St.,42.72837,-92.62315,Shell Rock,BUTLER COUNTY,IA,50670,"Shell Rock Soy Processing, LLC (100%)",36489,C
2023,Shultz Steel Company,1011384,5321 Firestone Blvd.,33.951482,-118.174885,South Gate,LOS ANGELES COUNTY,CA,90280,BERKSHIRE HATHAWAY INC (100%),20441,C
2023,Silver Eagle Refining-Woods Cross,1006448,2355 SOUTH 1100 WEST,40.866389,-111.911389,WOODS CROSS,DAVIS COUNTY,UT,84087,THE INTERNATIONAL GROUP INC (100%),44644,"C,MM,Y"
2023,Smithfield Fresh Meats Corp - Tar Heel,1001851,15855 NC HIGHWAY 87,34.7465,-78.8061,TAR HEEL,BLADEN COUNTY,NC,28392,SMITHFIELD FOODS INC (100%),66114,"C,II"
2023,Smithfield Fresh Meats Corp. - Crete Facility,1005520,2223 Industrial Road,40.579722,-96.964722,Crete,SALINE COUNTY,NE,68333,SMITHFIELD FOODS INC (100%),30280,"C,II"
2023,Smithfield Fresh Meats Corp. Clinton,1013323,424 East Railroad Street,34.994252,-78.313318,Clinton,SAMPSON COUNTY,NC,28328,SMITHFIELD FOODS INC (100%),27143,C
2023,Smithfield Packaged Meats Corp.,1002054,1400 North Weber Avenue,43.6,-96.71,Sioux Falls,MINNEHAHA COUNTY,SD,57103,SMITHFIELD FOODS INC (100%),52568,"C,II"
2023,Smurfit Kappa Orange County LLC,1003953,855 E Highway 80 (actual) PO 847 (mailing),32.74107,-96.44188,Forney,KAUFMAN COUNTY,TX,75126,SMURFIT KAPPA ORANGE COUNTY LLC (100%),81571,C
2023,Sofidel America,1013683,25910 US 23,39.545833,-82.941944,Circleville,PICKAWAY COUNTY,OH,43113,SOFIDEL AMERICA CORP (100%),83413,C
2023,Solae LLC,1010991,413 Cressy Street,40.768389,-87.152694,Remington,JASPER COUNTY,IN,47977,INTERNATIONAL FLAVORS & FRAGRANCES INC (100%),21043,C
2023,"Solvay Specialty Polymers USA, L.L.C.",1008750,17005 State Route 7,39.370495,-81.515306,Marietta,WASHINGTON COUNTY,OH,45750,SOLVAY HOLDING INC (100%),78716,C
2023,Sonoco Hutchinson,1004961,100 North Halstead Street,38.05416,-97.88538,Hutchinson,RENO COUNTY,KS,67504,SONOCO PRODUCTS CO (100%),7448,C
2023,Sonoco Products Co.,1000353,N. Second Street,34.387,-80.0663,Hartsville,DARLINGTON COUNTY,SC,29550,SONOCO PRODUCTS CO (100%),31731,"C,II,TT"
2023,Sonoco Richmond,1011729,1850 Commerce Road,37.49572,-77.43354,Richmond,RICHMOND CITY,VA,23218,SONOCO PRODUCTS CO (100%),26460,C
2023,Sorrento Lactalis,1011640,4912 E. Franklin Road,43.606826,-116.491937,Nampa,CANYON COUNTY,ID,83687,LACTALIS AMERICAN GROUP INC (100%),42346,C
2023,"South Bend Ethanol, LLC.",1000415,3201 W CALVERT ST,41.6552,-86.2962,SOUTH BEND,St. Joseph,IN,46613,Verbio North America (100%),125746,"C,PP"
2023,"Southern Hens, Inc.",1009838,329 Moselle Seminary Rd,31.52688,-89.30225,Moselle,JONES COUNTY,MS,39459,SOUTHERN HENS INC (100%),8384,"C,II"
2023,Southwest Cheese,1013384,1141 Curry Road 4,34.31782,-103.22356,Clovis,CURRY COUNTY,NM,88101,SOUTHWEST CHEESE CO LLC (100%),37474,C
2023,Special Metals Corporation,1011742,100 Willowbrook Dr,42.469,-79.345,Dunkirk,CHAUTAUQUA COUNTY,NY,14048,BERKSHIRE HATHAWAY INC (100%),40800,C
2023,St Charles Operations (Taft/Star) Union Carbide Corp,1007031,355 LA HWY 3142 (GATE 1),29.9829,-90.4437,TAFT,ST. CHARLES PARISH,LA,70057,DOW INC (100%),2757259,"C,X"
2023,"St. Paul Park Refining Company, LLC",1002027,301 St. Paul Park Road,44.850583,-93.002139,St. Paul Park,WASHINGTON COUNTY,MN,55071,MARATHON PETROLEUM CORP (100%),883680,"C,MM,P,Y"
2023,"Standard Forged Products, LLC - McKees Rocks",1008054,75 Nichols Avenue,40.4819,-80.06501,McKees Rocks,ALLEGHENY COUNTY,PA,15136,ARCOSA INC (100%),16013,C
2023,"Steel Dynamics, Inc.",1013269,5134 Loop Road,38.3229,-85.673182,Jeffersonville,CLARK COUNTY,IN,47130,STEEL DYNAMICS INC (100%),33510,C
2023,Stepan,1006573,4600 HIGHWAY 421 NORTH,34.315206,-77.988663,WILMINGTON,NEW HANOVER COUNTY,NC,28401,STEPAN CO (100%),27067,C
2023,Sugar Cane Growers Cooperative of Florida,1014109,1500 George Wedgworth Way,26.705464,-80.649438,Belle Glade,PALM BEACH COUNTY,FL,33430,SUGAR CANE GROWERS COOPERATIVE OF FLORIDA (100%),17712,C
2023,Summit Sustainable Ingredients DBA Amber Wave,1006936,1664 E 100 RD,39.760046,-99.304262,PHILLIPSBURG,PHILLIPS COUNTY,KS,67661,SSI MGMT CO LLC (100%),53316,C
2023,Superior Refining Company LLC,1003472,2407 Stinson Ave.,46.692333,-92.065361,Superior,DOUGLAS COUNTY,WI,54880,HUSKY SUPERIOR REFINING HOLDING CORP (100%),185344,"C,MM,Y"
2023,Suwannee Mill,1013316,17152 46th Trace,30.362514,-83.105987,Live Oak,SUWANNEE COUNTY,FL,32060,BINDERHOLZ LIVE OAK LLC (100%),13797,C
2023,Sylvamo Eastover Mill,1006262,4001 MCCORDS FERRY RD,33.8872,-80.6397,EASTOVER,Richland,SC,29044,SYLVAMO NORTH AMERICA LLC (100%),202441,"AA,C,TT"
2023,Sylvamo Ticonderoga Mill,1006885,568 SHORE AIRPORT RD,43.8914,-73.3961,TICONDEROGA,Essex,NY,12883,SYLVAMO NORTH AMERICA LLC (100%),186689,"AA,C,TT"
2023,Synthomer Jefferson Hills LLC,1001963,2200 State Route 837,40.26916,-79.90549,West Elizabeth,ALLEGHENY COUNTY,PA,15088,SYNTHOMER JEFFERSON HILLS LLC (100%),26846,C
2023,TATE & LYLE SAGAMORE,1001675,2245 N SAGAMORE PARKWAY,40.43921,-86.8601,LAFAYETTE,TIPPECANOE COUNTY,IN,47904,TATE & LYLE SOLUTIONS USA LLC (100%),124457,C
2023,TC INDUSTRIES INC,1003473,3703 SOUTH ROUTE 31,42.273196,-88.314212,CRYSTAL LAKE,MCHENRY COUNTY,IL,60012,TC INDUSTRIES INC (100%),19444,C
2023,TEAM TEN LLC DBA AMER EAGLE PAPER MILLS,1000523,1600 PENNSYLVANIA AVENUE,40.67991,-78.23557,TYRONE,BLAIR COUNTY,PA,16686,TEAM TEN LLC (100%),40880,C
2023,TERRA INTERNATIONAL (OKLAHOMA) LLC,1005788,1000 TERRA DRIVE,36.43722,-99.47108,WOODWARD,WOODWARD COUNTY,OK,73801,CF INDUSTRIES HOLDINGS INC (100%),862204,"C,G,PP,V"
2023,TESORO ALASKA PETROLEUM CO,1007741,54741 TESORO ROAD,60.683603,-151.367204,KENAI,KENAI PENINSULA BOROUGH,AK,99611,MARATHON PETROLEUM CORP (100%),545281,"C,P,W,Y"
2023,TESORO CORPORATION-ANACORTES REFINERY,1003904,10200 WEST MARCH POINT ROAD,48.489534,-122.564292,ANACORTES,SKAGIT COUNTY,WA,98221,MARATHON PETROLEUM CORP (100%),1202267,"C,MM,Y"
2023,THARALDSON ETHANOL PLANT I LLC,1008006,3549 153RD AVE SE,46.90411,-97.26349,CASSELTON,CASS COUNTY,ND,58012,THARALDSON ETHANOL PLANT I LLC (100%),251713,C
